Moisture Data ASCII output
Logger ID:  IENWUP001SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 40[A3], 60[A4], 80[A5], 100[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
63      ,"2016-10-14 11:30:00"         ,65535       ,32.109390        ,65535       ,19.938135        ,65535       ,17.617584        ,65535       ,28.500467        ,65535       ,33.349648        ,65535       ,33.018963        ,
64      ,"2016-10-14 12:00:00"         ,65535       ,32.093510        ,65535       ,19.929626        ,65535       ,17.617584        ,65535       ,28.507895        ,65535       ,33.357533        ,65535       ,33.018963        ,
65      ,"2016-10-14 12:30:00"         ,65535       ,32.077633        ,65535       ,19.929626        ,65535       ,17.617584        ,65535       ,28.507895        ,65535       ,33.365410        ,65535       ,33.018963        ,
66      ,"2016-10-14 13:00:00"         ,65535       ,32.061775        ,65535       ,19.921120        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.365410        ,65535       ,33.018963        ,
67      ,"2016-10-14 13:30:00"         ,65535       ,32.037975        ,65535       ,19.912607        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.365410        ,65535       ,33.018963        ,
68      ,"2016-10-14 14:00:00"         ,65535       ,32.022129        ,65535       ,19.912607        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.365410        ,65535       ,33.018963        ,
69      ,"2016-10-14 14:30:00"         ,65535       ,32.006275        ,65535       ,19.904106        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.018963        ,
70      ,"2016-10-14 15:00:00"         ,65535       ,31.982512        ,65535       ,19.904106        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.018963        ,
71      ,"2016-10-14 15:30:00"         ,65535       ,31.966669        ,65535       ,19.895601        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.018963        ,
72      ,"2016-10-14 16:00:00"         ,65535       ,31.950842        ,65535       ,19.887104        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.026970        ,
73      ,"2016-10-14 16:30:00"         ,65535       ,31.927094        ,65535       ,19.887104        ,65535       ,17.617584        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.026970        ,
74      ,"2016-10-14 17:00:00"         ,65535       ,31.919180        ,65535       ,19.878601        ,65535       ,17.617584        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.026970        ,
75      ,"2016-10-14 17:30:00"         ,65535       ,31.911268        ,65535       ,19.878601        ,65535       ,17.623085        ,65535       ,28.507895        ,65535       ,33.373295        ,65535       ,33.026970        ,
76      ,"2016-10-14 18:00:00"         ,65535       ,31.903357        ,65535       ,19.878601        ,65535       ,17.623085        ,65535       ,28.500467        ,65535       ,33.373295        ,65535       ,33.026970        ,
77      ,"2016-10-14 18:30:00"         ,65535       ,31.911268        ,65535       ,19.878601        ,65535       ,17.623085        ,65535       ,28.500467        ,65535       ,33.373295        ,65535       ,33.026970        ,
78      ,"2016-10-14 19:00:00"         ,65535       ,31.895456        ,65535       ,19.878601        ,65535       ,17.623085        ,65535       ,28.500467        ,65535       ,33.365410        ,65535       ,33.026970        ,
79      ,"2016-10-14 19:30:00"         ,65535       ,31.871735        ,65535       ,19.861616        ,65535       ,17.617584        ,65535       ,28.493036        ,65535       ,33.365410        ,65535       ,33.026970        ,
80      ,"2016-10-14 20:00:00"         ,65535       ,31.855934        ,65535       ,19.861616        ,65535       ,17.617584        ,65535       ,28.493036        ,65535       ,33.365410        ,65535       ,33.026970        ,
