,date_time,a1_raw,a1_moisture,a2_raw,a2_moisture,a3_raw,a3_moisture,a4_raw,a4_moisture,a5_raw,a5_moisture,a6_raw,a6_moisture
165,2016-08-06 22:00:00,65535,26.338696        ,65535,18.117558        ,65535,13.542964        ,65535,16.563999        ,65535,28.921234        ,65535,34.256245        
166,2016-08-06 22:30:00,65535,26.331644        ,65535,18.109522        ,65535,13.533561        ,65535,16.547882        ,65535,28.921234        ,65535,34.256245        
167,2016-08-06 23:00:00,65535,26.324589        ,65535,18.093451        ,65535,13.524157        ,65535,16.531769        ,65535,28.914001        ,65535,34.256245        
168,2016-08-06 23:30:00,65535,26.317535        ,65535,18.085415        ,65535,13.514761        ,65535,16.515667        ,65535,28.906761        ,65535,34.256245        
169,2016-08-07 00:00:00,65535,26.317535        ,65535,18.077385        ,65535,13.505367        ,65535,16.504942        ,65535,28.899530        ,65535,34.256245        
170,2016-08-07 00:30:00,65535,26.317535        ,65535,18.069359        ,65535,13.495975        ,65535,16.488855        ,65535,28.885059        ,65535,34.256245        
171,2016-08-07 01:00:00,65535,26.310486        ,65535,18.061333        ,65535,13.486591        ,65535,16.472776        ,65535,28.877832        ,65535,34.256245        
172,2016-08-07 01:30:00,65535,26.310486        ,65535,18.061333        ,65535,13.481898        ,65535,16.462069        ,65535,28.870598        ,65535,34.256245        
173,2016-08-07 02:00:00,65535,26.310486        ,65535,18.053307        ,65535,13.472518        ,65535,16.451363        ,65535,28.856140        ,65535,34.248077        
174,2016-08-07 02:30:00,65535,26.317535        ,65535,18.053307        ,65535,13.463141        ,65535,16.440657        ,65535,28.841686        ,65535,34.239906        
175,2016-08-07 03:00:00,65535,26.317535        ,65535,18.045284        ,65535,13.458454        ,65535,16.424606        ,65535,28.827232        ,65535,34.231731        
176,2016-08-07 03:30:00,65535,26.317535        ,65535,18.037266        ,65535,13.449083        ,65535,16.408573        ,65535,28.820013        ,65535,34.223560        
177,2016-08-07 04:00:00,65535,26.317535        ,65535,18.037266        ,65535,13.444401        ,65535,16.397882        ,65535,28.805571        ,65535,34.223560        
178,2016-08-07 04:30:00,65535,26.324589        ,65535,18.037266        ,65535,13.435033        ,65535,16.387201        ,65535,28.791128        ,65535,34.215382        
179,2016-08-07 05:00:00,65535,26.324589        ,65535,18.029247        ,65535,13.430353        ,65535,16.376520        ,65535,28.783915        ,65535,34.207222        
180,2016-08-07 05:30:00,65535,26.324589        ,65535,18.029247        ,65535,13.425675        ,65535,16.360514        ,65535,28.769484        ,65535,34.199051        
181,2016-08-07 06:00:00,65535,26.331644        ,65535,18.029247        ,65535,13.416318        ,65535,16.349846        ,65535,28.755054        ,65535,34.182720        
182,2016-08-07 06:30:00,65535,26.338696        ,65535,18.029247        ,65535,13.411640        ,65535,16.333849        ,65535,28.747843        ,65535,34.182720        
