,date_time,A1_raw,A1_moisture,A2_raw,A2_moisture,A3_raw,A3_moisture,A4_raw,A4_moisture,A5_raw,A5_moisture,A6_raw,A6_moisture
77,2016-06-06 15:00:00,65535,44.747581,65535,38.487312,65535,39.529491,65535,37.030041,65535,41.82991,65535,49.232754
78,2016-06-06 15:30:00,65535,44.640472,65535,38.487312,65535,39.529491,65535,37.021355,65535,41.820492,65535,49.232754
79,2016-06-06 16:00:00,65535,44.475224,65535,38.475193,65535,39.529491,65535,37.012669,65535,41.820492,65535,49.222473
80,2016-06-06 16:30:00,65535,44.27161,65535,38.475193,65535,39.520538,65535,37.012669,65535,41.820492,65535,49.222473
81,2016-06-06 17:00:00,65535,44.145844,65535,38.487312,65535,39.511593,65535,37.003975,65535,41.820492,65535,49.222473
82,2016-06-06 17:30:00,65535,44.000984,65535,38.475193,65535,39.511593,65535,37.003975,65535,41.820492,65535,49.222473
83,2016-06-06 18:00:00,65535,43.923847,65535,38.475193,65535,39.511593,65535,37.003975,65535,41.811077,65535,49.222473
84,2016-06-06 18:30:00,65535,43.846798,65535,38.463078,65535,39.511593,65535,36.995296,65535,41.820492,65535,49.232754
85,2016-06-06 19:00:00,65535,43.808292,65535,38.463078,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.222473
86,2016-06-06 19:30:00,65535,43.779427,65535,38.475193,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.222473
87,2016-06-06 20:00:00,65535,43.760201,65535,38.463078,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.222473
88,2016-06-06 20:30:00,65535,43.769821,65535,38.475193,65535,39.493698,65535,36.995296,65535,41.811077,65535,49.232754
89,2016-06-06 21:00:00,65535,43.769821,65535,38.475193,65535,39.493698,65535,36.995296,65535,41.811077,65535,49.232754
90,2016-06-06 21:30:00,65535,43.789047,65535,38.475193,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
91,2016-06-06 22:00:00,65535,43.798672,65535,38.463078,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
92,2016-06-06 22:30:00,65535,43.808292,65535,38.463078,65535,39.502636,65535,37.003975,65535,41.811077,65535,49.232754
93,2016-06-06 23:00:00,65535,43.817917,65535,38.463078,65535,39.502636,65535,37.003975,65535,41.811077,65535,49.232754
94,2016-06-06 23:30:00,65535,43.827545,65535,38.463078,65535,39.502636,65535,37.003975,65535,41.811077,65535,49.232754
95,2016-06-07 00:00:00,65535,43.837158,65535,38.463078,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.232754
96,2016-06-07 00:30:00,65535,43.837158,65535,38.463078,65535,39.502636,65535,37.012669,65535,41.820492,65535,49.232754
97,2016-06-07 01:00:00,65535,43.846798,65535,38.463078,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.232754
98,2016-06-07 01:30:00,65535,43.846798,65535,38.450962,65535,39.493698,65535,37.003975,65535,41.820492,65535,49.232754
99,2016-06-07 02:00:00,65535,43.866047,65535,38.450962,65535,39.493698,65535,37.003975,65535,41.820492,65535,49.243034
100,2016-06-07 02:30:00,65535,43.885311,65535,38.450962,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.243034
101,2016-06-07 03:00:00,65535,43.904583,65535,38.450962,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.243034
102,2016-06-07 03:30:00,65535,43.904583,65535,38.438858,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.243034
103,2016-06-07 04:00:00,65535,43.923847,65535,38.438858,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.243034
104,2016-06-07 04:30:00,65535,43.933495,65535,38.438858,65535,39.502636,65535,37.012669,65535,41.820492,65535,49.243034
105,2016-06-07 05:00:00,65535,43.933495,65535,38.438858,65535,39.502636,65535,37.012669,65535,41.820492,65535,49.243034
106,2016-06-07 05:30:00,65535,43.933495,65535,38.42675,65535,39.502636,65535,37.012669,65535,41.82991,65535,49.243034
107,2016-06-07 06:00:00,65535,43.943127,65535,38.42675,65535,39.502636,65535,37.012669,65535,41.82991,65535,49.243034
108,2016-06-07 06:30:00,65535,43.952766,65535,38.42675,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
109,2016-06-07 07:00:00,65535,43.952766,65535,38.414639,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
110,2016-06-07 07:30:00,65535,43.952766,65535,38.414639,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
111,2016-06-07 08:00:00,65535,43.952766,65535,38.414639,65535,39.511593,65535,37.021355,65535,41.82991,65535,49.243034
112,2016-06-07 08:30:00,65535,43.952766,65535,38.414639,65535,39.511593,65535,37.021355,65535,41.82991,65535,49.253315
113,2016-06-07 09:00:00,65535,43.943127,65535,38.414639,65535,39.511593,65535,37.021355,65535,41.82991,65535,49.243034
114,2016-06-07 09:30:00,65535,43.914219,65535,38.414639,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
115,2016-06-07 10:00:00,65535,43.894947,65535,38.414639,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
116,2016-06-07 10:30:00,65535,43.875679,65535,38.402534,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
117,2016-06-07 11:00:00,65535,43.846798,65535,38.402534,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
118,2016-06-07 11:30:00,65535,43.817917,65535,38.42675,65535,39.511593,65535,37.012669,65535,41.82991,65535,49.243034
119,2016-06-07 12:00:00,65535,43.779427,65535,38.414639,65535,39.511593,65535,37.012669,65535,41.820492,65535,49.243034
120,2016-06-07 12:30:00,65535,43.702522,65535,38.39043,65535,39.502636,65535,37.003975,65535,41.820492,65535,49.232754
121,2016-06-07 13:00:00,65535,43.654503,65535,38.402534,65535,39.493698,65535,37.003975,65535,41.811077,65535,49.232754
122,2016-06-07 13:30:00,65535,43.625698,65535,38.402534,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
123,2016-06-07 14:00:00,65535,43.616096,65535,38.402534,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
124,2016-06-07 14:30:00,65535,43.596912,65535,38.402534,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.243034
125,2016-06-07 15:00:00,65535,43.577724,65535,38.402534,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
126,2016-06-07 15:30:00,65535,43.56813,65535,38.402534,65535,39.502636,65535,36.986614,65535,41.811077,65535,49.232754
127,2016-06-07 16:00:00,65535,43.56813,65535,38.42675,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.243034
128,2016-06-07 16:30:00,65535,43.55854,65535,38.42675,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
129,2016-06-07 17:00:00,65535,43.510612,65535,38.414639,65535,39.502636,65535,36.995296,65535,41.811077,65535,49.232754
130,2016-06-07 17:30:00,65535,43.491447,65535,38.402534,65535,39.502636,65535,36.986614,65535,41.811077,65535,49.232754
131,2016-06-07 18:00:00,65535,43.510612,65535,38.414639,65535,39.502636,65535,36.986614,65535,41.801666,65535,49.232754
132,2016-06-07 18:30:00,65535,43.50103,65535,38.414639,65535,39.493698,65535,36.986614,65535,41.801666,65535,49.232754
133,2016-06-07 19:00:00,65535,43.491447,65535,38.402534,65535,39.502636,65535,36.986614,65535,41.801666,65535,49.232754
134,2016-06-07 19:30:00,65535,43.50103,65535,38.414639,65535,39.493698,65535,36.986614,65535,41.801666,65535,49.232754
135,2016-06-07 20:00:00,65535,43.52977,65535,38.414639,65535,39.502636,65535,36.986614,65535,41.801666,65535,49.232754
136,2016-06-07 20:30:00,65535,43.52977,65535,38.414639,65535,39.502636,65535,36.986614,65535,41.801666,65535,49.232754
137,2016-06-07 21:00:00,65535,43.52977,65535,38.414639,65535,39.502636,65535,36.986614,65535,41.801666,65535,49.232754
138,2016-06-07 21:30:00,65535,43.52977,65535,38.414639,65535,39.511593,65535,36.986614,65535,41.801666,65535,49.232754
139,2016-06-07 22:00:00,65535,43.53936,65535,38.414639,65535,39.511593,65535,36.986614,65535,41.801666,65535,49.243034
140,2016-06-07 22:30:00,65535,43.55854,65535,38.414639,65535,39.511593,65535,36.986614,65535,41.801666,65535,49.232754
141,2016-06-07 23:00:00,65535,43.56813,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.243034
142,2016-06-07 23:30:00,65535,43.577724,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.243034
143,2016-06-08 00:00:00,65535,43.587307,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.232754
144,2016-06-08 00:30:00,65535,43.587307,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.232754
145,2016-06-08 01:00:00,65535,43.596912,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.232754
146,2016-06-08 01:30:00,65535,43.606499,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.243034
147,2016-06-08 02:00:00,65535,43.616096,65535,38.39043,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.232754
148,2016-06-08 02:30:00,65535,43.625698,65535,38.39043,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.232754
149,2016-06-08 03:00:00,65535,43.654503,65535,38.402534,65535,39.511593,65535,36.995296,65535,41.801666,65535,49.243034
150,2016-06-08 03:30:00,65535,43.644897,65535,38.402534,65535,39.511593,65535,37.003975,65535,41.801666,65535,49.243034
151,2016-06-08 04:00:00,65535,43.644897,65535,38.402534,65535,39.520538,65535,37.003975,65535,41.801666,65535,49.243034
152,2016-06-08 04:30:00,65535,43.654503,65535,38.402534,65535,39.520538,65535,37.003975,65535,41.801666,65535,49.232754
153,2016-06-08 05:00:00,65535,43.664104,65535,38.402534,65535,39.520538,65535,37.003975,65535,41.811077,65535,49.243034
154,2016-06-08 05:30:00,65535,43.673698,65535,38.39043,65535,39.529491,65535,37.003975,65535,41.811077,65535,49.243034
155,2016-06-08 06:00:00,65535,43.683319,65535,38.39043,65535,39.529491,65535,37.012669,65535,41.811077,65535,49.243034
156,2016-06-08 06:30:00,65535,43.692913,65535,38.378338,65535,39.529491,65535,37.012669,65535,41.811077,65535,49.243034
157,2016-06-08 07:00:00,65535,43.702522,65535,38.39043,65535,39.529491,65535,37.012669,65535,41.811077,65535,49.243034
158,2016-06-08 07:30:00,65535,43.712135,65535,38.39043,65535,39.547398,65535,37.021355,65535,41.811077,65535,49.243034
159,2016-06-08 08:00:00,65535,43.712135,65535,38.378338,65535,39.538448,65535,37.012669,65535,41.801666,65535,49.243034
160,2016-06-08 08:30:00,65535,43.721745,65535,38.378338,65535,39.538448,65535,37.012669,65535,41.801666,65535,49.243034
161,2016-06-08 09:00:00,65535,43.702522,65535,38.378338,65535,39.547398,65535,37.012669,65535,41.801666,65535,49.243034
162,2016-06-08 09:30:00,65535,43.683319,65535,38.366238,65535,39.547398,65535,37.012669,65535,41.792252,65535,49.232754
163,2016-06-08 10:00:00,65535,43.664104,65535,38.378338,65535,39.547398,65535,37.012669,65535,41.792252,65535,49.232754
164,2016-06-08 10:30:00,65535,43.625698,65535,38.366238,65535,39.547398,65535,37.012669,65535,41.792252,65535,49.232754
165,2016-06-08 11:00:00,65535,43.55854,65535,38.366238,65535,39.547398,65535,37.003975,65535,41.792252,65535,49.222473
166,2016-06-08 11:30:00,65535,43.520199,65535,38.366238,65535,39.538448,65535,37.003975,65535,41.792252,65535,49.222473
167,2016-06-08 12:00:00,65535,43.472286,65535,38.354141,65535,39.538448,65535,37.003975,65535,41.782841,65535,49.222473
168,2016-06-08 12:30:00,65535,43.40527,65535,38.366238,65535,39.538448,65535,36.995296,65535,41.782841,65535,49.222473
169,2016-06-08 13:00:00,65535,43.338318,65535,38.366238,65535,39.538448,65535,36.995296,65535,41.782841,65535,49.222473
170,2016-06-08 13:30:00,65535,43.261871,65535,38.366238,65535,39.529491,65535,36.995296,65535,41.782841,65535,49.222473
171,2016-06-08 14:00:00,65535,43.195053,65535,38.366238,65535,39.538448,65535,36.986614,65535,41.773441,65535,49.222473
172,2016-06-08 14:30:00,65535,43.118748,65535,38.366238,65535,39.529491,65535,36.986614,65535,41.773441,65535,49.212193
173,2016-06-08 15:00:00,65535,43.033012,65535,38.366238,65535,39.529491,65535,36.986614,65535,41.773441,65535,49.212193
174,2016-06-08 15:30:00,65535,42.95689,65535,38.366238,65535,39.529491,65535,36.986614,65535,41.773441,65535,49.212193
175,2016-06-08 16:00:00,65535,42.871346,65535,38.366238,65535,39.529491,65535,36.986614,65535,41.764023,65535,49.212193
176,2016-06-08 16:30:00,65535,42.785915,65535,38.378338,65535,39.529491,65535,36.986614,65535,41.764023,65535,49.212193
177,2016-06-08 17:00:00,65535,42.710041,65535,38.378338,65535,39.529491,65535,36.986614,65535,41.764023,65535,49.212193
178,2016-06-08 17:30:00,65535,42.643742,65535,38.378338,65535,39.529491,65535,36.986614,65535,41.764023,65535,49.20192
179,2016-06-08 18:00:00,65535,42.577484,65535,38.378338,65535,39.529491,65535,36.977924,65535,41.754623,65535,49.212193
180,2016-06-08 18:30:00,65535,42.530201,65535,38.378338,65535,39.520538,65535,36.977924,65535,41.754623,65535,49.20192
181,2016-06-08 19:00:00,65535,42.501839,65535,38.378338,65535,39.520538,65535,36.977924,65535,41.754623,65535,49.20192
182,2016-06-08 19:30:00,65535,42.464046,65535,38.378338,65535,39.520538,65535,36.977924,65535,41.754623,65535,49.20192
183,2016-06-08 20:00:00,65535,42.454609,65535,38.378338,65535,39.520538,65535,36.986614,65535,41.754623,65535,49.20192
184,2016-06-08 20:30:00,65535,42.445168,65535,38.378338,65535,39.529491,65535,36.986614,65535,41.754623,65535,49.20192
185,2016-06-08 21:00:00,65535,42.445168,65535,38.378338,65535,39.529491,65535,36.986614,65535,41.754623,65535,49.20192
186,2016-06-08 21:30:00,65535,42.41684,65535,38.378338,65535,39.520538,65535,36.986614,65535,41.754623,65535,49.20192
187,2016-06-08 22:00:00,65535,42.41684,65535,38.378338,65535,39.529491,65535,36.986614,65535,41.754623,65535,49.20192
188,2016-06-08 22:30:00,65535,42.435722,65535,38.366238,65535,39.529491,65535,36.986614,65535,41.754623,65535,49.212193
189,2016-06-08 23:00:00,65535,42.454609,65535,38.366238,65535,39.529491,65535,36.995296,65535,41.754623,65535,49.212193
190,2016-06-08 23:30:00,65535,42.464046,65535,38.366238,65535,39.529491,65535,36.995296,65535,41.754623,65535,49.212193
191,2016-06-09 00:00:00,65535,42.473503,65535,38.366238,65535,39.529491,65535,36.995296,65535,41.754623,65535,49.212193
192,2016-06-09 00:30:00,65535,42.482952,65535,38.354141,65535,39.529491,65535,36.995296,65535,41.754623,65535,49.212193
